geoid_r,macroregion,impact,diff,diff2,year_c,region,allpat,pop_r,yearsofeducation_r,gdppcregion_r,lnpopulationdensity_r,shape_area_r,id_c,pop_r_ip,yearsofeducation_r_ip,gdppcregion_r_ip,lnpopulationdensity_r_ip,shape_area_r_ip,region_ip
1420,Eastern Europe,-0.23757593,0,0,2005,Sofia,0,179003.14,10.01159,8756.748,3.6028819,4876956646,,179003.14,10.01159,8756.748,3.6028819,4876956646,Sofia
1421,Eastern Europe,-0.23757593,1,1,2005,Pernik,1,97437.555,10.39542,6918.9121,4.1125989,1594583757,1677,97437.555,10.39542,6918.9121,4.1125989,1594583757,Pernik
1422,Eastern Europe,-0.23757593,1,1,2005,Kyustendil,0,102922.12,10.21413,6594.5879,3.9114709,2059578871,,102922.12,10.21413,6594.5879,3.9114709,2059578871,Kyustendil
1423,Eastern Europe,-0.23757593,-1,0,2005,Plovdiv,0,475059.75,10.34556,7567.5601,4.7679548,4036934331,,475059.75,10.34556,7567.5601,4.7679548,4036934331,Plovdiv
1424,Eastern Europe,-0.23757593,1,1,2005,Pazardzhik,0,200175.39,9.5847626,5945.9399,4.1981411,3007330869,,200175.39,9.5847626,5945.9399,4.1981411,3007330869,Pazardzhik
1425,,,0,0,2005,,0,,,,,,,751651.88,7.362709,4525.9248,6.1355882,1626872368,Kukes
1426,,,-1,0,2005,,0,,,,,,,1725010.6,7.8074656,4317.2715,6.5914879,2366662922,Shkoder
1427,Western Europe,0.45133045,0,0,2005,Girona,7,448299.09,,33557.141,4.723228,3983786070,1777,448299.09,9.0606699,33557.141,4.723228,3983786070,Girona
1428,Western Europe,0.45133045,1,1,2005,Lleida,0,269129.44,,32786.34,3.491478,8196558650,,269129.44,9.0905914,32786.34,3.491478,8196558650,Lleida
1429,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,1359953.9,6.7044382,989.68347,6.2823462,2541550651,Bac Ninh / Bac Giang / Ha Bac
1430,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,904696.5,7.5456553,1410.1223,6.4724388,1398128792,Hai Duong
1431,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,952303.88,8.1211786,2227.0403,7.1648002,736285927.6,Hai Phong
1432,South-East Asia,-0.27363741,0,0,2005,,2,,,,,,1771,6737609,7.8816957,2687.521,6.6289263,8901731613,Hanoi / Ha Tay
1433,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,956549.13,7.4612441,1074.8646,7.0176926,856963184.7,Thai Binh
1434,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,748054.19,6.8405728,1025.2222,5.103909,4542319586,Bak Kan / Thai Nguyen
1435,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,273885.94,5.2829609,847.2608,4.3565531,3511761460,Cao Bang
1436,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,383493.22,4.8873067,867.10242,3.9497819,7384697912,Tuyen Quan / Ha Gian
1437,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,390257,5.640811,1023.1643,4.4776492,4433193268,Lang Son
1438,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,904900.69,4.6764622,843.78809,3.9686081,17099457547,Yen Bai / Lao Chai / Lao Cai
1439,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,586759.19,7.2662268,2149.6826,5.2375226,3116354559,Quang Ninh
1440,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,2198305,7.1978288,934.79584,5.2141085,11957195586,Ha Tinh / Nghe An
1441,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,435354.13,6.8341813,1015.3823,4.6404805,4202057987,Quang Binh
1442,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,308811.66,6.204174,1037.7258,4.8476105,2423170433,Quang Tri
1443,South-East Asia,-0.27363741,1,1,2005,,2,,,,,,1771,560962.5,5.5756063,1167.8971,5.4086776,2511642257,Thua Thien - Hue
1444,South-East Asia,-0.27363741,1,1,2005,,1,,,,,,1771,1833532.1,6.7836676,958.52954,5.7326341,5937902024,Thanh Hoa
1445,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,731428.69,6.7229557,1131.0518,4.8036189,5997557163,Da Nam / Quang Nam
1446,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,628051.38,5.7133851,966.92804,5.4584079,2675674356,Quang Ngai
1447,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,539449.44,4.0933523,745.03088,4.2604756,7606671086,Son La
1448,Central Asia,1.4409722,0,0,2005,Arkhangelsk Region,5,1665443.9,11.0351,13272.32,0.76615328,7.74094E+11,1776,1665443.9,11.0351,13272.32,0.76615328,7.74094E+11,Arkhangelsk Region
1449,Central Asia,1.4409722,0,0,2005,Perm,10,2671549,10.64298,12314.06,2.835638,1.56769E+11,1776,2671549,10.64298,12314.06,2.835638,1.56769E+11,Perm
1450,Central Asia,1.4409722,0,0,2005,Tyumen Region,0,1812856.3,11.81939,69282.477,-0.51414323,3.03147E+12,,1812856.3,11.81939,69282.477,-0.51414323,3.03147E+12,Tyumen Region
1451,Central Asia,1.4409722,0,0,2005,Krasnoyarsk Territory,4,3159639,11.39188,15682.94,0.67656642,1.60623E+12,1776,3159639,11.39188,15682.94,0.67656642,1.60623E+12,Krasnoyarsk Territory
1452,Central Asia,1.4409722,0,0,2005,Irkutsk Region,2,2319769.8,11.02283,10590.28,1.18259,7.10972E+11,1776,2319769.8,11.02283,10590.28,1.18259,7.10972E+11,Irkutsk Region
1453,Central Asia,1.4409722,0,0,2005,Trans-Baikal Territory,0,940432.25,10.50548,6354.0049,0.96835041,3.5709E+11,,940432.25,10.50548,6354.0049,0.96835041,3.5709E+11,Trans-Baikal Territory
1454,Central Asia,1.4409722,1,1,2005,Kamchatka,2,333896.75,11.99508,13300.67,-0.2966567,4.49209E+11,1776,333896.75,11.99508,13300.67,-0.2966567,4.49209E+11,Kamchatka
1455,,,1,1,2005,Bishkek,0,549858.63,10.17801,4596.499,7.831356,218341534.7,,549858.63,10.17801,4596.499,7.831356,218341534.7,Bishkek
1456,,,0,0,2005,Chui Oblast,0,537793.81,10.16482,2064.3159,3.8472221,11475946207,,537793.81,10.16482,2064.3159,3.8472221,11475946207,Chui Oblast
1457,Western Europe,0.45133045,0,0,2005,Provence-Cte d'Azur-Corse,587,3509865.3,9.1392641,28994.961,4.8355851,27875493192,1774,3509865.3,9.1392641,28994.961,4.8355851,27875493192,Provence-Cte d'Azur-Corse
1458,Western Europe,0.45133045,0,0,2005,Thuringia,407,1848510.4,13.39623,25234.65,4.9705262,12827731800,1780,1848510.4,13.39623,25234.65,4.9705262,12827731800,Thuringia
1459,,,0,0,2005,Andijan,0,1560661.1,,1678.302,6.280035,2923641225,,1560661.1,,1678.302,6.280035,2923641225,Andijan
1460,,,-1,0,2005,Bukhara,0,1011596.8,,3203.325,2.2945349,1.01977E+11,,1011596.8,,3203.325,2.2945349,1.01977E+11,Bukhara
1461,,,-1,0,2005,Fergana,0,1885048.9,,1749.113,6.1036248,4212616850,,1885048.9,,1749.113,6.1036248,4212616850,Fergana
1462,,,0,0,2005,Karakalpakstan,0,1073069.4,,1178.2419,2.2465,1.13497E+11,,1073069.4,,1178.2419,2.2465,1.13497E+11,Karakalpakstan
1463,,,0,0,2005,Kashkadarya,0,1537925.9,,1953.033,4.4434118,18079486565,,1537925.9,,1953.033,4.4434118,18079486565,Kashkadarya
1464,,,0,0,2005,Khorezm,0,960855.5,,1457.228,5.2864079,4861835531,,960855.5,,1457.228,5.2864079,4861835531,Khorezm
1465,,,0,0,2005,Namangan,0,1385131.6,,1208.295,5.6310139,4965611301,,1385131.6,,1208.295,5.6310139,4965611301,Namangan
1466,,,0,0,2005,Samarkand,0,1891845.3,,1489.2581,4.3935242,23377731451,,1891845.3,,1489.2581,4.3935242,23377731451,Samarkand
1467,,,0,0,2005,Syrdarya,0,446551.63,,2038.87,4.9312229,3223062491,,446551.63,,2038.87,4.9312229,3223062491,Syrdarya
1468,,,0,0,2005,Surkhandarya,0,1206517.8,,1339.2111,4.55762,12652737303,,1206517.8,,1339.2111,4.55762,12652737303,Surkhandarya
1469,,,-1,0,2005,Tashkent City,0,1448620,,3105.5439,8.7996655,218428100.6,,1448620,,3105.5439,8.7996655,218428100.6,Tashkent City
1470,,,-1,0,2005,Tashkent,0,1663445.1,,2603.29,5.1105852,10034820823,,1663445.1,,2603.29,5.1105852,10034820823,Tashkent
1471,South-East Asia,-0.27363741,1,1,2005,Amnat Chaeron / Ubon Ratchathani,0,1059901.4,,1664.156,4.687819,9758240335,,1059901.4,5.220871,1664.156,4.687819,9758240335,Amnat Chaeron / Ubon Ratchathani
1472,South-East Asia,-0.27363741,-1,0,2005,Mukhadan / Nakhon Phanom,0,507425.63,,1603.183,4.6084471,5057656120,,507425.63,5.0034781,1603.183,4.6084471,5057656120,Mukhadan / Nakhon Phanom
1473,South-East Asia,-0.27363741,1,1,2005,Nong Bua Lam Phu / Udon Thani,0,977138.31,,1799.792,4.805047,8001117601,,977138.31,5.4961672,1799.792,4.805047,8001117601,Nong Bua Lam Phu / Udon Thani
1474,Latin America,0.12582392,-1,0,2005,Atlantico Norte & Sur,0,320765.59,2.692301,1409.651,2.3330081,31115391888,,320765.59,2.692301,1409.651,2.3330081,31115391888,Atlantico Norte & Sur
1475,Latin America,0.12582392,0,0,2005,Interior Central,0,518148.53,2.820925,1699.709,4.1301999,8331653321,,518148.53,2.820925,1699.709,4.1301999,8331653321,Interior Central
1476,Latin America,0.12582392,0,0,2005,Interior Norte,0,176496.98,3.0959189,1779.927,4.228302,2572818049,,176496.98,3.0959189,1779.927,4.228302,2572818049,Interior Norte
1477,Latin America,0.12582392,0,0,2005,,0,,,,,,,86042.594,6.1418061,1807.3997,4.6193166,849975804.1,Valle
1478,Latin America,0.12582392,1,1,2005,,0,,,,,,,221087.59,6.1788921,1684.626,4.5860672,2259462168,Choluteca
1479,Latin America,0.12582392,0,0,2005,,0,,,,,,,209238.98,5.9796038,2955.8894,4.0480051,3666180637,El Paraso
1480,Latin America,0.12582392,1,1,2005,,0,,,,,,,348139.91,5.4447169,7378.0225,6.0504384,814254814.9,La Libertad
1481,Latin America,0.12582392,0,0,2005,,0,,,,,,,155376.73,4.0639558,4468.9551,5.5404735,607956986.2,La Paz
1482,Latin America,0.12582392,0,0,2005,,0,,,,,,,223821.92,3.9607561,4633.5273,5.8096695,669220343.5,Sonsonate
1483,Latin America,0.12582392,-1,0,2005,,0,,,,,,,844147.81,6.8518019,8140.4863,7.4542422,488089001.2,San Salvador
1484,Latin America,0.12582392,0,0,2005,,0,,,,,,,131311.34,2.6842749,4410.2085,4.8789744,998336741.2,La Unin
1485,Latin America,0.12582392,0,0,2005,,0,,,,,,,94598.672,2.6482251,3648.6782,4.9331536,679296871.3,Morazn
1486,Latin America,0.12582392,0,0,2005,,1,,,,,,1638,230931.34,4.2823768,5245.8677,5.3758965,1066617716,San Miguel
1487,Latin America,0.12582392,0,0,2005,,0,,,,,,,272544.09,4.0127282,4152.7656,6.0806642,621874645.9,San Vicente
1488,Latin America,0.12582392,0,0,2005,,0,,,,,,,177570.44,3.8192241,4210.0762,5.1250038,1054751321,Usulutn
1489,Latin America,0.12582392,0,0,2005,,17,,,,,,1748,1104662.6,8.3079033,2267.4199,7.3977408,677121197,Distrito Federal
1490,South Asia,0.38106942,0,0,2005,Andaman & Nicobar Islands,0,187643,,4754.0659,3.871902,3906489939,,187643,4.9071708,4754.0659,3.871902,3906489939,Andaman & Nicobar Islands
1491,South Asia,0.38106942,1,1,2005,Andhra Pradesh,211,41775176,,2734.219,5.6685009,1.44251E+11,1764,41775176,3.3818147,2734.219,5.6685009,1.44251E+11,Andhra Pradesh
1492,South Asia,0.38106942,1,1,2005,Karnataka,753,29214680,,2965.9089,5.6817551,99551149309,1764,29214680,3.8094268,2965.9089,5.6817551,99551149309,Karnataka
1493,South Asia,0.38106942,1,1,2005,Pondicherry,0,556493.81,,6267.6069,7.5894518,281451282.4,,556493.81,5.8096356,6267.6069,7.5894518,281451282.4,Pondicherry
1494,South-East Asia,-0.27363741,1,1,2005,Bangkok Metropolis,1,3781604.8,,20263.49,8.448307,810257456,1770,3781604.8,9.6639872,20263.49,8.448307,810257456,Bangkok Metropolis
1495,South-East Asia,-0.27363741,1,1,2005,Chachoengsao,2,349413.91,,12776.12,4.8623052,2701891776,1770,349413.91,6.0366988,12776.12,4.8623052,2701891776,Chachoengsao
1496,South-East Asia,-0.27363741,-1,0,2005,Ratchaburi,0,410223.69,,6604.2012,5.031436,2678525894,1770,410223.69,5.188518,6604.2012,5.031436,2678525894,Ratchaburi
1497,South-East Asia,-0.27363741,1,1,2005,Samut Prakan,14,739106.06,,16654.52,7.3251071,486915064.4,1770,739106.06,8.0281134,16654.52,7.3251071,486915064.4,Samut Prakan
1498,South-East Asia,-0.27363741,1,1,2005,Samut Sakhon,3,349751.44,,18987.939,6.6753879,441240459.2,1770,349751.44,6.5239248,18987.939,6.6753879,441240459.2,Samut Sakhon
1499,South-East Asia,-0.27363741,0,0,2005,,8,,,,,,1769,15206646,8.2663183,2640.3975,5.849329,43711022565,"Tagalog, Luzon, W. Visayas"
1500,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,2576316.3,7.3536854,1340.0383,5.6640201,8929718159,Bicol Region
1501,,,0,0,2005,,0,,,,,,,11994403,,1088.6801,4.1307549,1.90343E+11,North East
1502,,,0,0,2005,,0,,,,,,,9885916,,1639.2726,4.1024218,1.60649E+11,North West
1503,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,765524,5.670506,1221.5311,5.5025134,3120645711,Binh Dinh
1504,South-East Asia,-0.27363741,0,0,2005,,0,,,,,,,429811.81,5.5397081,1130.5238,5.1156659,2579184559,Phu Yen
1505,South-East Asia,-0.27363741,1,1,2005,,0,,,,,,,796720.75,4.6582766,908.94519,4.1095271,13052592839,Gia Lia / Kon Tum
1506,South-East Asia,-0.27363741,1,1,2005,Prachin Buri / Sa Kaeo,0,516509.88,,8240.4463,4.4293022,6158248433,,516509.88,6.3120089,8240.4463,4.4293022,6158248433,Prachin Buri / Sa Kaeo
1507,Western Europe,0.45133045,1,1,2005,Huesca,8,145802.09,,28196.289,2.625562,10555934399,1777,145802.09,9.3392296,28196.289,2.625562,10555934399,Huesca
1508,Western Europe,0.45133045,0,0,2005,Teruel,0,93094.211,,29789.66,2.254153,9771392408,1777,93094.211,9.1254196,29789.66,2.254153,9771392408,Teruel
1509,Western Europe,0.45133045,0,0,2005,Zaragoza,12,610547.56,,30885.18,3.9648969,11582080991,1777,610547.56,9.2008181,30885.18,3.9648969,11582080991,Zaragoza
1510,Western Europe,0.45133045,0,0,2005,Alicante/Alacant,9,1108179.9,,24482.961,5.6955609,3724427794,1777,1108179.9,9.1251316,24482.961,5.6955609,3724427794,Alicante/Alacant
1511,Western Europe,0.45133045,0,0,2005,Castelln/Castell,7,356365.03,,30705.77,4.4056921,4350381481,1777,356365.03,9.2306623,30705.77,4.4056921,4350381481,Castelln/Castell
1512,,,0,0,2005,Alaska,24,767926.69,12.26549,44240.781,-0.8139146,1.733E+12,1663,767926.69,12.26549,44240.781,-0.8139146,1.733E+12,Alaska
1513,Western Europe,0.45133045,0,0,2005,Yorkshire,255,4329902,,29084.939,5.8010802,13094865149,1778,4329902,7.9805021,29084.939,5.8010802,13094865149,Yorkshire
1514,Western Europe,0.45133045,0,0,2005,Midlands,854,7950904.5,,29768.17,5.815125,23710452036,1778,7950904.5,8.0019255,29768.17,5.815125,23710452036,Midlands
1515,Western Europe,0.45133045,0,0,2005,East Anglia,1392,4542275.5,,31584.42,5.6741648,15596060642,1778,4542275.5,8.6481886,31584.42,5.6741648,15596060642,East Anglia
1516,Western Europe,0.45133045,0,0,2005,South East w/ London,2330,12504327,,45815.98,6.6293449,16518566578,1778,12504327,9.9122858,45815.98,6.6293449,16518566578,South East w/ London
1517,Central Asia,1.4409722,0,0,2005,Chukotka Autonomous Okrug,0,65732.688,11.90741,24404.43,-2.6115091,8.95252E+11,,65732.688,11.90741,24404.43,-2.6115091,8.95252E+11,Chukotka Autonomous Okrug
1518,Western Europe,0.45133045,0,0,2005,Basse-Normandie,141,1106036.5,8.285799,25336.16,4.4056249,13503017268,1774,1106036.5,8.285799,25336.16,4.4056249,13503017268,Basse-Normandie
1519,Western Europe,0.45133045,0,0,2005,Pays de la Loire,140,2538288,8.8971224,27978.801,4.663743,23938835937,1774,2538288,8.8971224,27978.801,4.663743,23938835937,Pays de la Loire
1520,Western Europe,0.45133045,0,0,2005,Poitou-Charentes,188,1239740.4,8.5915546,25782.279,4.1918731,18742323997,1774,1239740.4,8.5915546,25782.279,4.1918731,18742323997,Poitou-Charentes
1521,Western Europe,0.45133045,0,0,2005,Aquitaine,222,2171076,9.1163721,27850.42,4.3075242,29237558866,1774,2171076,9.1163721,27850.42,4.3075242,29237558866,Aquitaine
1522,Western Europe,0.45133045,0,0,2005,Midi-Pyrnes,291,1911594.3,9.385004,27888.471,4.103045,31583911390,1774,1911594.3,9.385004,27888.471,4.103045,31583911390,Midi-Pyrnes
1523,,,1,1,2005,Central,1,4039582,,3745.696,5.3260522,19645424781,1655,4039582,3.6007676,3745.696,5.3260522,19645424781,Central
1524,,,0,0,2005,Tansift,0,3029494.3,,2325.3689,4.6969008,27639611963,,3029494.3,2.1404455,2325.3689,4.6969008,27639611963,Tansift
1525,,,1,1,2005,North-Central,0,2060761,,1845.762,4.422514,24737409211,,2060761,2.5275145,1845.762,4.422514,24737409211,North-Central
1526,,,0,0,2005,Northwestern,0,4138061.8,,3203.0901,5.4042559,18610515566,,4138061.8,3.1294761,3203.0901,5.4042559,18610515566,Northwestern
1527,,,0,0,2005,Southern,0,2163438,,3623.677,3.2709091,82149838994,,2163438,2.4357851,3623.677,3.2709091,82149838994,Southern
1528,,,1,1,2005,South-Central,0,1277007.5,,2088.573,3.5808101,35568653071,,1277007.5,2.9418049,2088.573,3.5808101,35568653071,South-Central
1529,,,-1,0,2005,Eastern,0,1160297.8,,3278.521,3.4755599,35904834045,,1160297.8,2.6717241,3278.521,3.4755599,35904834045,Eastern
1530,South Asia,0.38106942,0,0,2005,Barisal,0,3653849.3,,811.992,7.3824649,2272934007,,3653849.3,4.6990852,811.992,7.3824649,2272934007,Barisal
1531,South Asia,0.38106942,0,0,2005,Patuakhali,0,1279213.5,,1027.3879,6.0538731,3004549689,,1279213.5,4.230031,1027.3879,6.0538731,3004549689,Patuakhali
1532,South Asia,0.38106942,0,0,2005,Chittagong H.T.,0,782531.81,,759.89532,4.6906252,7184382261,,782531.81,3.5273261,759.89532,4.6906252,7184382261,Chittagong H.T.
1533,South Asia,0.38106942,1,1,2005,Chittagong,0,4878462.5,,1520.118,7.204215,3626871274,,4878462.5,5.1296172,1520.118,7.204215,3626871274,Chittagong
1534,South Asia,0.38106942,0,0,2005,Comilla,0,5378797.5,,826.4491,7.306067,3611607954,,5378797.5,4.32442,826.4491,7.306067,3611607954,Comilla
1535,South Asia,0.38106942,0,0,2005,Noakhali,0,3103119.5,,792.72858,7.0786262,2615714185,,3103119.5,4.7213807,792.72858,7.0786262,2615714185,Noakhali
1536,South Asia,0.38106942,1,1,2005,Dhaka,1,10819432,,1829.804,7.860177,4174197343,1672,10819432,5.5301619,1829.804,7.860177,4174197343,Dhaka
1537,South Asia,0.38106942,-1,0,2005,Faridpur,0,3416146.5,,776.4104,6.7926931,3832722784,,3416146.5,3.8483624,776.4104,6.7926931,3832722784,Faridpur
1538,South Asia,0.38106942,0,0,2005,Jamalpur,0,1629716.6,,1024.384,6.7642441,1881214149,,1629716.6,2.663156,1024.384,6.7642441,1881214149,Jamalpur
1539,South Asia,0.38106942,0,0,2005,Mymensingh,0,5274389,,833.39722,6.8959599,5336970034,,5274389,3.2874441,833.39722,6.8959599,5336970034,Mymensingh
1540,South Asia,0.38106942,0,0,2005,Tangail,0,1883457,,859.99323,6.8978229,1902257253,,1883457,3.5072346,859.99323,6.8978229,1902257253,Tangail
1541,South Asia,0.38106942,-1,0,2005,Jessore,0,2838139.8,,1162.674,6.6784039,3569766254,,2838139.8,4.2111235,1162.674,6.6784039,3569766254,Jessore
1542,South Asia,0.38106942,0,0,2005,Khulna,0,3145167.5,,1257.261,6.3172698,5676599754,,3145167.5,4.794848,1257.261,6.3172698,5676599754,Khulna
1543,South Asia,0.38106942,0,0,2005,Kushtia,0,1918968.3,,900.27887,6.8713961,1990024490,,1918968.3,3.4923096,900.27887,6.8713961,1990024490,Kushtia
1544,South Asia,0.38106942,0,0,2005,Bogra,0,2427459.8,,891.98187,7.0316329,2144631337,,2427459.8,3.9719815,891.98187,7.0316329,2144631337,Bogra
1545,South Asia,0.38106942,0,0,2005,Dinajpur,0,2769423.5,,926.94208,6.6126699,3720002777,,2769423.5,3.5275016,926.94208,6.6126699,3720002777,Dinajpur
1546,South Asia,0.38106942,0,0,2005,Pabna,0,2847576.5,,1046.3929,6.9724779,2669111235,,2847576.5,3.5378881,1046.3929,6.9724779,2669111235,Pabna
1547,South Asia,0.38106942,1,1,2005,Rajshahi,0,4417606.5,,982.32172,6.7379088,5235405714,,4417606.5,3.8275845,982.32172,6.7379088,5235405714,Rajshahi
1548,South Asia,0.38106942,-1,0,2005,Rangpur,0,5383877,,810.97552,6.908268,5381117199,,5383877,3.2415035,810.97552,6.908268,5381117199,Rangpur
1549,South Asia,0.38106942,0,0,2005,Sylhet,0,4825089,,849.17938,6.5543742,6870318791,,4825089,3.360512,849.17938,6.5543742,6870318791,Sylhet
1550,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1551,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1552,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1553,,,,0,,,,,,,,,,,,,,,
1554,,,,0,,,,,,,,,,,,,,,
1555,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1556,,,,0,,,,,,,,,,,,,,,
1557,,,,0,,,,,,,,,,,,,,,
1558,,,,0,,,,,,,,,,,,,,,
1559,,,,0,,,,,,,,,,,,,,,
1560,,,,0,,,,,,,,,,,,,,,
1561,,,,0,,,,,,,,,,,,,,,
1562,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1563,,,,0,,,,,,,,,,,,,,,
1564,,,,0,,,,,,,,,,,,,,,
1565,,,,0,,,,,,,,,,,,,,,
1566,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1567,,,,0,,,,,,,,,,,,,,,
1568,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1569,,,,0,,,,,,,,,,,,,,,
1570,,,,0,,,,,,,,,,,,,,,
1571,,,,0,,,,,,,,,,,,,,,
1572,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1573,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1574,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1575,,,,0,,,,,,,,,,,,,,,
1576,,,,0,,,,,,,,,,,,,,,
1577,,,,0,,,,,,,,,,,,,,,
1578,,,,0,,,,,,,,,,,,,,,
1579,,,,0,,,,,,,,,,,,,,,
1580,,,,0,,,,,,,,,,,,,,,
1581,,,,0,,,,,,,,,,,,,,,
1582,,,,0,,,,,,,,,,,,,,,
1583,,,,0,,,,,,,,,,,,,,,
1584,,,,0,,,,,,,,,,,,,,,
1585,,,,0,,,,,,,,,,,,,,,
1586,,,,0,,,,,,,,,,,,,,,
1587,,,,0,,,,,,,,,,,,,,,
1588,,,,0,,,,,,,,,,,,,,,
1589,,,,0,,,,,,,,,,,,,,,
1590,,,,0,,,,,,,,,,,,,,,
1591,,,,0,,,,,,,,,,,,,,,
1592,,,,0,,,,,,,,,,,,,,,
1593,,,,0,,,,,,,,,,,,,,,
1594,,,,0,,,,,,,,,,,,,,,
1595,,,,0,,,,,,,,,,,,,,,
1596,,,,0,,,,,,,,,,,,,,,
1597,,,,0,,,,,,,,,,,,,,,
1598,,,,0,,,,,,,,,,,,,,,
1599,,,,0,,,,,,,,,,,,,,,
1600,,,,0,,,,,,,,,,,,,,,
1601,,,,0,,,,,,,,,,,,,,,
1602,,,,0,,,,,,,,,,,,,,,
1603,,,,0,,,,,,,,,,,,,,,
1604,,,,0,,,,,,,,,,,,,,,
1605,South-East Asia,-0.27363741,,0,,,,,,,,,,,,,,,
1606,,,,0,,,,,,,,,,,,,,,
1607,,,,0,,,,,,,,,,,,,,,
1608,,,,0,,,,,,,,,,,,,,,
1609,,,,0,,,,,,,,,,,,,,,
1610,,,,0,,,,,,,,,,,,,,,
1611,,,,0,,,,,,,,,,,,,,,
1612,,,,0,,,,,,,,,,,,,,,
1613,South Asia,0.38106942,,0,,,,,,,,,,,,,,,
1614,,,,0,,,,,,,,,,,,,,,
1615,,,,0,,,,,,,,,,,,,,,
1616,,,,0,,,,,,,,,,,,,,,
1617,,,,0,,,,,,,,,,,,,,,
1618,,,,0,,,,,,,,,,,,,,,
1619,South-East Asia,-0.27363741,,0,,,,,,,,,,,,,,,
1620,,,,0,,,,,,,,,,,,,,,
1621,,,,0,,,,,,,,,,,,,,,
1622,,,,0,,,,,,,,,,,,,,,
1623,,,,0,,,,,,,,,,,,,,,
1624,,,,0,,,,,,,,,,,,,,,
1625,,,,0,,,,,,,,,,,,,,,
1626,,,,0,,,,,,,,,,,,,,,
1627,,,,0,,,,,,,,,,,,,,,
1628,,,,0,,,,,,,,,,,,,,,
1629,,,,0,,,,,,,,,,,,,,,
1630,,,,0,,,,,,,,,,,,,,,
1631,,,,0,,,,,,,,,,,,,,,
1632,,,,0,,,,,,,,,,,,,,,
1633,,,,0,,,,,,,,,,,,,,,
1634,,,,0,,,,,,,,,,,,,,,
1635,,,,0,,,,,,,,,,,,,,,
1636,,,,0,,,,,,,,,,,,,,,
1637,,,,0,,,,,,,,,,,,,,,
1638,Latin America,0.12582392,,0,,,,,,,,,,,,,,,
1639,,,,0,,,,,,,,,,,,,,,
1640,,,,0,,,,,,,,,,,,,,,
